query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
1345,1.4444444444444444,9.222222222222221,0.530313333,0.185693333,AMG1608,Fontella Bass,Rescue Me,636,7,0.021,0.137,0.216,0.959,0.949,0.991,0.640515923566879,0.44968152866242034,0.536375796178344,0.18069944606699048,0.17651832323777,0.1615940788936793
1346,1.3333333333333333,15.266666666666667,-0.250113333,0.141066667,AMG1608,The Wallflowers,Three Marlenas,813,10,0.14,0.154,0.159,1.0,0.931,0.853,0.623953125,0.40965625000000006,0.505828125,0.15621727013222786,0.14299678377556982,0.15102833075868224
1347,7.340336134453781,655.0084033613446,-0.387653333,-0.09258,AMG1608,Low,Sunflower,5000,714,0.0,0.073,0.081,1.0,0.945,0.963,0.601465590484282,0.40883092608326255,0.4624728122344945,0.19283346742538868,0.1593593910497875,0.1637843740714084
1349,0.5,1.5,0.36652,0.272333333,AMG1608,Pixies,Here Comes Your Man,49,1,0.257,0.269,0.307,0.874,0.729,0.658,0.5740000000000001,0.4028571428571429,0.5518571428571428,0.21892464456976973,0.15156233983791242,0.11489912760247366
1350,2.5609756097560976,27.682926829268293,-0.117246667,-0.433413333,AMG1608,Badfinger,Without You,977,72,0.0,0.143,0.083,1.0,0.971,0.923,0.6082352941176472,0.4569238754325259,0.5402179930795848,0.2160170228631685,0.17032563099492032,0.1674791163021443
1351,3.642857142857143,90.125,0.571673333,-0.512666667,AMG1608,Kyuss,Thumb,698,58,0.0,0.157,0.149,1.0,0.931,0.934,0.6215524193548386,0.46415322580645163,0.5257620967741936,0.2141588698433585,0.16022719417980905,0.164128775398479
1352,8.591954022988507,419.35632183908046,0.69638,0.586413333,AMG1608,Boston,More Than a Feeling,3104,308,0.0,0.094,0.102,1.0,0.938,0.981,0.6365112359550562,0.4651301498127341,0.5358286516853934,0.2070307396170005,0.1643390753478934,0.1642641415350413
1353,-2.0,6.0,-0.501786667,-0.228513333,AMG1608,Burt Bacharach,Trains and Boats and Planes,4,2,0.729,0.346,0.5,0.75,0.37,0.5,0.7395,0.358,0.5,0.014849242404917511,0.016970562748477157,0.0
1354,2.4827586206896552,24.724137931034484,0.125126667,0.54496,AMG1608,The Lovin'' Spoonful,Daydream,528,33,0.125,0.125,0.12,1.0,0.908,0.905,0.6230827586206897,0.44223448275862065,0.5171655172413794,0.1957784853493113,0.16615613531459497,0.15731501543228407
1355,28.879781420765028,3983.3224043715845,0.841106667,0.460593333,AMG1608,The Vapors,Turning Japanese,2005,667,0.0,0.137,0.09,1.0,0.961,0.953,0.6310147601476015,0.4669028290282903,0.5216506765067651,0.2096195528206443,0.17578921029888037,0.15250062905518294
1356,1.8333333333333333,32.833333333333336,0.59376,0.127886667,AMG1608,Gang of Four,At Home He''s a Tourist,1078,17,0.031,0.16,0.172,1.0,0.948,0.944,0.6049623655913978,0.4808118279569893,0.5340967741935484,0.1953327210049497,0.17376517621058576,0.16660407507990882
1357,1.6153846153846154,8.0,-0.31178,0.425766667,AMG1608,The Housemartins,Caravan of Love,1375,12,0.112,0.179,0.12,1.0,0.897,0.981,0.6233823529411764,0.4614779411764706,0.5416691176470589,0.200663165595688,0.15562633855414865,0.1694071200149222
1358,7.098039215686274,87.66666666666667,0.239153333,0.36412,AMG1608,Belle & Sebastian,Like Dylan in the Movies,928,97,0.031,0.112,0.149,1.0,0.931,0.87,0.6455345744680852,0.43898670212765956,0.5206196808510638,0.20316944357215344,0.15801015101155697,0.15322393733236073
1359,1.1282051282051282,31.94871794871795,-0.480493333,-0.146906667,AMG1608,Nat King Cole,Mona Lisa,1066,4,0.021,0.135,0.13,1.0,0.948,0.981,0.601123188405797,0.46078623188405793,0.5253115942028986,0.22662938758000475,0.17090097491802525,0.1631500057437221
1360,0.8333333333333334,7.666666666666667,0.344693333,0.36984,AMG1608,Albert Collins,Frosty,41,4,0.493,0.404,0.357,1.0,0.54,0.832,0.7564285714285713,0.4644285714285714,0.6441428571428572,0.16020492828755004,0.05892610384443991,0.18272240199405268
1361,21.618892508143322,543.5244299674267,0.39046,-0.475766667,AMG1608,Jay-Z,Big Pimpin'',10169,1158,0.0,0.069,0.045,1.0,0.971,0.991,0.6152891414141415,0.45179469696969704,0.5322684343434343,0.2098821112304942,0.17001885404908412,0.16869729212817813
1362,2.871794871794872,70.56410256410257,0.35108,0.226086667,AMG1608,The B-52''s,Planet Claire,1476,34,0.0,0.146,0.155,1.0,0.971,0.944,0.6348741379310345,0.4814206896551723,0.5232034482758621,0.20248100963031962,0.17134872556944544,0.15553344604241812
1363,3.7349397590361444,48.06024096385542,0.311893333,0.085833333,AMG1608,Billy Joel,Pressure,1674,126,0.0,0.091,0.087,1.0,0.942,0.981,0.6170653753026635,0.4425544794188862,0.5136464891041163,0.23121483324768427,0.17049056876951324,0.17054274004786027
1364,1.0,2.0,-0.062126667,0.489886667,AMG1608,The Modern Jazz Quartet,Django,12,2,0.542,0.292,0.37,0.885,0.59,0.691,0.6816666666666666,0.4421666666666666,0.504,0.11958372241516262,0.13856610937262642,0.10726788895098102
1365,1.0,1.0,0.41826,0.46382,AMG1608,Louis Jordan,Five Guys Named Moe,6,1,,,,,,,,,,,,
1366,1.625,7.75,-0.472173333,-0.432113333,AMG1608,Grant Lee Buffalo,Fuzzy,245,13,0.02,0.157,0.255,0.958,0.918,0.938,0.6316499999999999,0.44406249999999997,0.5186,0.16799593876947733,0.1484409564887371,0.14428659946374134
1367,18.70967741935484,3241.4758064516127,0.155833333,0.283866667,AMG1608,Simple Minds,Don''t You (Forget About Me),3777,678,0.02,0.102,0.087,1.0,0.959,0.991,0.6278751763046544,0.45184767277856136,0.5248610719322989,0.20905591953357738,0.16393226112221143,0.1575952079324814
1368,12.097777777777777,2097.568888888889,0.258866667,0.1874,AMG1608,Sonic Youth,Teen Age Riot,3481,599,0.0,0.069,0.102,1.0,0.946,0.973,0.6545842857142856,0.45106642857142853,0.536075,0.19394266422854714,0.15939567076483743,0.15817484992462494
1369,5.8493150684931505,234.6164383561644,0.351426667,-0.216753333,AMG1608,My Bloody Valentine,Feed Me With Your Kiss,464,112,0.0,0.112,0.102,1.0,0.931,0.974,0.6254904761904763,0.45948095238095243,0.5273714285714285,0.21884746475004765,0.1663840375781617,0.16216857300266213
1370,3.0,11.722222222222221,0.331766667,0.43618,AMG1608,The Rolling Stones,Let''s Spend the Night Together,281,28,0.104,0.16,0.2,1.0,0.93,0.843,0.6061181818181817,0.4341636363636363,0.5082181818181818,0.19731871167812562,0.16491474179117535,0.1652042595480234
1371,2.0869565217391304,33.04347826086956,0.248553333,-0.202886667,AMG1608,Magazine,Shot by Both Sides,612,25,0.022,0.157,0.188,1.0,0.952,0.955,0.6224190476190476,0.4582571428571428,0.5381380952380952,0.1871588011832002,0.15219331251593413,0.1578991107125643
1372,5.580952380952381,485.1904761904762,0.00102,0.110986667,AMG1608,Tori Amos,Cornflake Girl,2225,249,0.0,0.132,0.148,1.0,0.971,0.991,0.6531373439273552,0.4613825198637911,0.5460454029511917,0.20056442056613175,0.16385914853231107,0.16226997069937169
1373,3.0930232558139537,34.906976744186046,-0.02876,-0.001046667,AMG1608,Happy Mondays,Step On,1274,68,0.0,0.09,0.096,1.0,0.953,0.972,0.6249739999999999,0.44622799999999996,0.492512,0.20774049569379152,0.18548814441747719,0.16130060640696461
1374,2.0,8.833333333333334,0.163246667,0.347273333,AMG1608,Wilbert Harrison,Kansas City,38,5,0.153,0.245,0.393,0.927,0.931,0.888,0.6296363636363638,0.5306363636363636,0.5618181818181818,0.25928681907388684,0.23753537535587105,0.17471623747197523
1375,4.738095238095238,51.57142857142857,0.102666667,0.050206667,AMG1608,The Kinks,Where Have All the Good Times Gone,1422,66,0.0,0.127,0.102,1.0,0.945,0.926,0.6343797468354431,0.4431392405063291,0.5420144665461121,0.19382615031411,0.15621307841155116,0.15847956186672887
1376,3.0,64.0,-0.2014,-0.008013333,AMG1608,Johnny Cash,Sunday Morning Coming Down,359,44,0.04,0.091,0.102,1.0,0.806,0.902,0.6425771812080537,0.44788590604026834,0.5081610738255035,0.20781684312537163,0.15966842882950594,0.16856164431439982
1377,13.410480349344978,2914.264192139738,-0.023506667,0.235266667,AMG1608,Fiona Apple,Criminal,5529,1207,0.0,0.073,0.096,1.0,0.971,0.991,0.6400524781341108,0.46123823406913783,0.5212578092461474,0.20763763646851524,0.16464515597960014,0.15863511777041026
1379,1.875,12.5,0.197213333,0.277826667,AMG1608,T. Rex,Ride a White Swan,155,9,0.156,0.157,0.25,0.938,0.843,0.8,0.6238727272727274,0.40070909090909085,0.4773090909090909,0.15406781269652303,0.12489205305312631,0.14777283275693845
1380,4.666666666666667,62.95454545454545,-0.2457,-0.23028,AMG1608,Bob Dylan,My Back Pages,2261,132,0.031,0.118,0.102,1.0,0.93,0.954,0.6472920469361148,0.43737548891786177,0.5287470664928292,0.20337042750909032,0.16126671330063144,0.1669592003557152
1381,5.378048780487805,44.5,0.504246667,-0.0236,AMG1608,Pixies,Bone Machine,1221,103,0.031,0.123,0.12,1.0,0.931,0.944,0.6514867256637168,0.4442507374631268,0.543669616519174,0.19615195089782347,0.16076074404647925,0.16026225730200164
1382,7.8090909090909095,1781.0787878787878,-0.297793333,0.124033333,AMG1608,Nick Drake,Pink Moon,8621,606,0.0,0.09,0.045,1.0,0.952,0.991,0.6414261331841075,0.44374286513710126,0.530634862898713,0.21391255592851033,0.1588030292442003,0.1637259529101431
1383,1.5,17.0,0.50626,0.03006,AMG1608,Suede,Beautiful Ones,67,7,0.438,0.288,0.298,0.885,0.614,0.853,0.678,0.42692857142857144,0.5464285714285715,0.1393001023636326,0.08932086503844962,0.13911131396100632
1384,6.095238095238095,679.501400560224,-0.36212,-0.113646667,AMG1608,The Velvet Underground,Heroin,7164,826,0.0,0.073,0.045,1.0,0.969,0.991,0.6339613761765661,0.4614281077572217,0.5317604673807206,0.21568549012525864,0.16993429433612176,0.15899154108934005
1385,78.76222222222222,11703.84111111111,0.629566667,0.428313333,AMG1608,Michael Jackson,Bad,11606,6188,0.0,0.073,0.045,1.0,0.959,0.991,0.600894262295082,0.4564706967213115,0.5249440573770492,0.21702431258358212,0.17103130616344842,0.16739994716074663
1386,2.5172413793103448,24.03448275862069,0.570486667,-0.22964,AMG1608,The Damned,Machine Gun Etiquette,356,52,0.0,0.2,0.191,1.0,0.93,0.902,0.618952380952381,0.4566666666666666,0.5209931972789115,0.19130354325547777,0.15462133743719714,0.15509040653754622
1387,6.188679245283019,34.38993710691824,0.651973333,0.47698,AMG1608,Pat Benatar,Hit Me With Your Best Shot,2081,192,0.0,0.09,0.087,1.0,0.951,0.981,0.6038320158102767,0.46712845849802376,0.5242371541501977,0.21275552494668384,0.17825298290723401,0.16315030748317197
1388,6.857142857142857,72.0,0.102993333,0.039153333,AMG1608,Edwyn Collins,A Girl Like You,688,42,0.021,0.112,0.158,1.0,0.971,0.938,0.6552693726937269,0.4495018450184502,0.5347638376383763,0.19712890439350292,0.14583615551653356,0.15985932340665276
1389,3.0869565217391304,24.52173913043478,0.319793333,0.049726667,AMG1608,Pere Ubu,The Modern Dance,834,33,0.016,0.16,0.102,1.0,0.923,0.944,0.6266965317919074,0.4545520231213872,0.5325404624277457,0.199988471666571,0.159968235647534,0.15607285490823133
1390,1.625,9.25,-0.376213333,0.22682,AMG1608,Chad & Jeremy,A Summer Song,196,8,0.225,0.143,0.149,1.0,0.931,0.853,0.6727941176470589,0.43639705882352936,0.546514705882353,0.1656797449156934,0.13652435567587531,0.1467048506810359
1391,8.1275,1449.6975,-0.452586667,-0.213686667,AMG1608,The Pogues,Fairytale of New York,5378,1299,0.0,0.118,0.083,1.0,0.941,0.932,0.6332649384885766,0.4511700351493848,0.5151124780316345,0.23305229639217576,0.16467480467612416,0.16060541942825216
1392,3.1944444444444446,49.02777777777778,0.186326667,0.29452,AMG1608,Buck Owens,Act Naturally,698,35,0.0,0.137,0.19,1.0,0.931,0.938,0.623644366197183,0.47756690140845065,0.5343169014084508,0.22739028792442534,0.16891457402359716,0.1570933358859124
1393,8.867469879518072,222.9879518072289,0.1499,0.193746667,AMG1608,David Bowie,Oh! You Pretty Things,1470,146,0.0,0.112,0.096,1.0,0.959,0.991,0.6419078014184397,0.4605053191489362,0.5430975177304965,0.22163641840612872,0.168090831108481,0.17040598078904512
1394,0.6153846153846154,3.2051282051282053,0.600553333,0.59236,AMG1608,Little Richard,Rip It Up,370,15,0.194,0.082,0.12,1.0,0.945,0.853,0.658112426035503,0.44165088757396453,0.5039704142011834,0.1875135687773739,0.17437613973627977,0.14624609990874252
1395,5.326086956521739,578.5217391304348,0.700966667,-0.441833333,AMG1608,Black Flag,Rise Above,1645,315,0.0,0.135,0.087,1.0,0.949,0.938,0.5813907875185735,0.46855423476968794,0.508631500742942,0.2203173651873568,0.1752429277767302,0.16566260629748097
1397,1.0666666666666667,2.0,0.151133333,0.225713333,AMG1608,Miles Davis,Spanish Key,140,1,,,,,,,,,,,,
1398,2.0,24.375,0.420486667,0.526493333,AMG1608,Steve Winwood,Roll With It,464,16,0.06,0.118,0.155,1.0,0.92,0.981,0.6579484536082474,0.4546907216494846,0.533721649484536,0.18131256446773267,0.15503059105276876,0.15760695799243063
1399,3.6666666666666665,86.54545454545455,0.404226667,0.17238,AMG1608,Slick Rick,Children''s Story,551,86,0.031,0.135,0.154,1.0,0.939,0.923,0.6180722891566265,0.45203614457831326,0.528867469879518,0.21228507820999978,0.16282912915447537,0.16481507998587416
1400,1.1666666666666667,10.75,0.540073333,0.40748,AMG1608,Weezer,Buddy Holly,73,1,0.406,0.24,0.245,1.0,0.809,0.897,0.7076785714285715,0.45989285714285716,0.5171071428571429,0.16175336817637562,0.1704000389683737,0.17073530288371427
1401,11.61311475409836,2579.7803278688525,-0.1139,0.228226667,AMG1608,Sade,Smooth Operator,4962,526,0.0,0.073,0.087,1.0,0.959,0.981,0.6507262277951934,0.4515444096133751,0.5291598746081505,0.19652921308577323,0.16119071560830756,0.1594041556210429
1402,1.3,7.8,0.040713333,0.199386667,AMG1608,Martin Denny,Quiet Village,119,11,0.25,0.179,0.096,1.0,0.771,0.853,0.6164347826086957,0.42697826086956503,0.5235652173913043,0.18153440471882556,0.13585539520312434,0.16044765877920894
1403,2.1818181818181817,21.363636363636363,-0.338773333,-0.406193333,AMG1608,Patsy Cline,Sweet Dreams,317,34,0.021,0.143,0.193,1.0,0.945,0.891,0.6437171052631578,0.4554144736842105,0.5426315789473685,0.17608206311406452,0.15827553492150342,0.17056760265547533
1404,8.503978779840848,918.4641909814324,0.407773333,-0.12364,AMG1608,Beck,Loser,4320,1068,0.0,0.082,0.083,1.0,0.971,0.953,0.6106317727511836,0.461656496580747,0.506968963703314,0.22943647927376307,0.173023631930602,0.16382152221702884
1405,5.520833333333333,193.22916666666666,-0.1124,0.363693333,AMG1608,A Tribe Called Quest,Bonita Applebum,2374,221,0.0,0.073,0.102,1.0,0.931,0.96,0.6413761589403973,0.44058145695364237,0.5259298013245033,0.1886631145286094,0.15854810305380304,0.16054646104210302
1406,3.730769230769231,36.19230769230769,0.609006667,-0.11862,AMG1608,Alice Cooper,No More Mr. Nice Guy,323,38,0.062,0.16,0.2,0.958,0.931,0.873,0.6130483870967743,0.46518548387096775,0.5065000000000001,0.18808317891959223,0.17334295002726302,0.15795540690051005
1407,2.618181818181818,55.74545454545454,0.346286667,0.403026667,AMG1608,The Who,Magic Bus,731,91,0.03,0.157,0.193,1.0,0.898,0.905,0.6281911764705882,0.4479007352941176,0.5252463235294117,0.1832750847077299,0.16114935796152918,0.14692419031123094
1409,1.6,7.6,0.637806667,0.634426667,AMG1608,Frankie Ford,Sea Cruise,42,4,0.177,0.275,0.2,1.0,0.657,0.683,0.6463888888888888,0.4096666666666667,0.4985555555555556,0.21825568893303557,0.1052654906862252,0.16029025959259482
1410,1.9,5.9,0.47114,-0.259113333,AMG1608,Tony Williams,Emergency,287,11,0.098,0.143,0.162,1.0,0.93,0.874,0.5822315789473684,0.46103157894736846,0.5308842105263156,0.19293706683299272,0.18268292800272995,0.15428150998259127
1411,6.30365296803653,921.0776255707763,0.055866667,0.169053333,AMG1608,The Kinks,Days,11209,1011,0.0,0.073,0.096,1.0,0.971,0.991,0.6307891366747627,0.45754780304703035,0.5353298741444027,0.2058329827556539,0.1659211158176369,0.16599950719414447
1412,2.1666666666666665,0.0,0.63318,-0.260013333,AMG1608,Guns N'' Roses,Night Rain,43,11,0.156,0.09,0.325,0.958,0.84,0.704,0.6785263157894736,0.379578947368421,0.5003157894736843,0.21462017312790121,0.14968497133404826,0.10942478524416208
1413,12.123255813953488,1987.8348837209303,0.505226667,0.429633333,AMG1608,The Who,Baba O''Riley,4852,1204,0.0,0.112,0.087,1.0,0.971,0.991,0.631191264367816,0.46329379310344826,0.5280790804597701,0.21729926120650697,0.16811296042767382,0.1614705540758459
1414,1.0588235294117647,12.882352941176471,-0.164566667,0.400546667,AMG1608,10cc,The Things We Do for Love,306,11,0.296,0.118,0.228,0.98,0.897,0.938,0.6530229885057471,0.42708045977011494,0.5319885057471264,0.13040732047253115,0.12919151264429504,0.15892220520810288
1415,20.194585448392555,5150.604060913705,-0.135833333,-0.222286667,AMG1608,Radiohead,Karma Police,10141,2566,0.0,0.091,0.081,1.0,0.96,0.963,0.6389520135037375,0.45581360019291056,0.5294046298529057,0.20924822449103384,0.16648642756302623,0.16552575028235958
1416,3.6666666666666665,25.666666666666668,0.614966667,-0.30924,AMG1608,Mudhoney,You Got It (Keep It Outta My Face),24,3,0.542,0.292,0.304,0.885,0.594,0.691,0.6808888888888889,0.45855555555555555,0.5262222222222221,0.09965746891784434,0.12711423121656273,0.13738975378260362
1418,4.547169811320755,378.7358490566038,0.28158,-0.010546667,AMG1608,Nina Simone,Mississippi Goddam,952,98,0.031,0.071,0.096,1.0,0.963,0.991,0.6164649859943978,0.46529971988795515,0.5510504201680672,0.23252085089736857,0.19549518608093702,0.17301212119351392
1419,1.0,10.333333333333334,-0.32164,-0.382126667,AMG1608,Willie Nelson,Help Me Make It Through the Night,8,3,0.69,0.26,0.461,0.958,0.665,0.81,0.855,0.4525,0.5955,0.11804518908734346,0.16748432762500498,0.15648322593811775
1420,5.891089108910891,77.70297029702971,0.536413333,0.21982,AMG1608,Foo Fighters,This Is a Call,4114,149,0.0,0.112,0.045,1.0,0.949,0.981,0.6385989176187613,0.4529753457606735,0.5279729404690319,0.2075696387254377,0.16387661553693764,0.16383594011130373
1421,30.680555555555557,13180.354166666666,0.31552,-0.33996,AMG1608,Screamin'' Jay Hawkins,I Put a Spell on You,3121,993,0.0,0.127,0.045,1.0,0.946,0.938,0.6229352134146341,0.4696836890243903,0.5249367378048782,0.22237357929101506,0.1713162747778857,0.15701257012464173
1422,2.3157894736842106,9.842105263157896,0.170006667,0.305613333,AMG1608,Eddie Floyd,Knock on Wood,226,25,0.0,0.163,0.236,0.938,0.806,0.888,0.6037162162162162,0.4221621621621621,0.5084864864864865,0.19815170058760748,0.14899021086047,0.1410126044345112
1423,4.5,37.54545454545455,-0.34094,-0.210606667,AMG1608,Massive Attack,Karmacoma,589,39,0.031,0.157,0.125,1.0,0.948,0.922,0.623015873015873,0.44705820105820104,0.5291693121693122,0.1952498256786885,0.15602353136402142,0.1627250746022616
1424,1.7142857142857142,11.285714285714286,0.5564,0.4923,AMG1608,Ramones,Do You Remember Rock ''N'' Roll Radio_,197,8,0.147,0.206,0.268,0.873,0.92,0.854,0.6396491228070176,0.44763157894736844,0.5651228070175438,0.14703455512566596,0.12282080901793291,0.15392334249037254
1425,1.0,6.0,0.23318,0.23338,AMG1608,Homer & Jethro,The Battle of Kookamonga,107,3,0.52,0.157,0.278,0.854,0.651,0.718,0.6749677419354836,0.4107741935483871,0.5047096774193549,0.08911995058009092,0.11088423683506428,0.1160514809752945
1426,2.6,17.8,-0.531366667,-0.046433333,AMG1608,Paul Davis,I Go Crazy,97,8,0.039,0.269,0.208,1.0,0.59,0.853,0.675741935483871,0.43648387096774194,0.5304516129032258,0.194447416669552,0.091117459346985,0.15920884370529956
1427,1.4375,25.875,0.607466667,-0.21826,AMG1608,Edwin Starr,War,1091,23,0.021,0.13,0.12,1.0,0.948,0.981,0.6462391930835735,0.47098270893371763,0.5538126801152737,0.1999984042347759,0.1779314986090567,0.1741344808215889
1428,6.498338870431894,328.33222591362124,-0.14386,-0.099433333,AMG1608,Radiohead,High and Dry,5298,586,0.0,0.112,0.081,1.0,0.971,0.991,0.6441632345554996,0.44743646408839777,0.5280673028628831,0.194063438248188,0.15950517660304772,0.1571297690199713
1429,5.3812154696132595,161.8121546961326,0.398726667,-0.140813333,AMG1608,Onyx,Slam,2187,454,0.0,0.135,0.136,1.0,0.959,0.953,0.6149239250275632,0.4628864388092613,0.5193517089305403,0.1904190097744272,0.16273206660095554,0.15281570948353815
